settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,lost_energy_estimate_half_hour_count,accepted_down_delta_mwh_lower_bound,dispatch_down_mwh_lower_bound,lost_energy_mwh,primary_dispatch_block_reason,dispatch_minus_lost_energy_gap_mwh
2024-10-06,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,10,0.0,846.25,21.483999999999998,physical_below_generation,824.766
2024-10-06,T_ARCHW-1,ARCHW-1,,,,unmapped,48,32,0.0,916.0,113.46000000000001,physical_below_generation,802.54
2024-10-06,T_DBAWO-1,DBAWO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,0,0.0,791.5,0.0,outage,791.5
2024-10-06,E_BURBO,BURBW-1,,,,unmapped,48,35,0.0,1051.5,282.994,physical_below_generation,768.506
2024-10-06,T_GYMR-26,GYMRO-26,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,27,0.0,987.5,221.87,physical_below_generation,765.63
2024-10-06,T_WHILW-1,WHILW-1,,,,unmapped,48,30,0.0,949.0,201.36200000000002,physical_below_generation,747.6379999999999
2024-10-06,T_WISTW-2,WISTW-2,,,,unmapped,48,44,0.0,976.5,237.423,physical_below_generation,739.077
2024-10-06,E_BTUIW-3,BTUIW-3,,,,unmapped,48,44,0.0,822.5,94.351,physical_below_generation,728.149
2024-10-06,T_BOWLW-1,BOWLW-1,,,,unmapped,48,38,0.0,877.5,168.90900000000002,physical_below_generation,708.591
2024-10-06,T_GYMR-28,GYMRO-28,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,30,0.0,923.5,220.59,physical_below_generation,702.91
2024-10-06,T_RRWW-1,RRWW-1,,,,unmapped,48,27,0.0,707.5,66.93499999999999,physical_below_generation,640.565
2024-10-06,T_MKHLW-1,MKHLW-1,,,,unmapped,48,31,0.0,663.5,43.120000000000005,physical_below_generation,620.38
2024-10-06,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,33,2.1166666666666667,1033.4333333333334,436.8691166666666,physical_below_generation,596.5642166666668
2024-10-06,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,0,0.0,584.0,0.0,physical_below_generation,584.0
2024-10-06,T_WHILW-2,WHILW-2,,,,unmapped,48,28,0.0,658.0,78.723,physical_below_generation,579.277
2024-10-06,T_DRSLW-1,DRSLW-1,,,,unmapped,48,21,0.0,651.5,78.26,physical_below_generation,573.24
2024-10-06,T_SGRWO-5,SGRWO-5,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,30,3.716666666666667,1022.3583333333333,473.38500000000005,physical_below_generation,548.9733333333334
2024-10-06,T_RREW-1,RREW-1,,,,unmapped,48,14,0.0,551.5,27.855000000000004,physical_below_generation,523.645
2024-10-06,T_MOWWO-3,MOWWO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,498.0,0.0,outage,498.0
2024-10-06,T_AFTOW-1,AFTOW-1,,,,unmapped,48,18,0.0,486.0,23.037000000000003,physical_below_generation,462.963
2024-10-06,T_DOREW-1,DOREW-1,,,,unmapped,42,18,1.3333333333333333,642.75,180.80900000000003,physical_below_generation,461.941
2024-10-06,T_WDRGW-1,WDRGW-1,,,,unmapped,48,38,0.0,577.25,126.197,physical_below_generation,451.053
2024-10-06,T_CRYRW-2,CRYRW-2,,,,unmapped,48,21,0.0,554.25,109.398,physical_below_generation,444.852
2024-10-06,T_AKGLW-3,AKGLW-3,,,,unmapped,48,38,0.0,637.25,223.42899999999997,physical_below_generation,413.821
2024-10-06,E_BTUIW-2,BTUIW-2,,,,unmapped,48,34,0.0,451.0,45.099000000000004,physical_below_generation,405.901
2024-10-06,T_ACHRW-1,ACHRW-1,,,,unmapped,48,40,0.0,553.0,161.95600000000002,physical_below_generation,391.044
2024-10-06,T_AKGLW-2,AKGLW-2,,,,unmapped,48,20,0.0,448.5,58.959999999999994,physical_below_generation,389.54
2024-10-06,T_KENNW-1,KENNW-1,,,,unmapped,48,32,0.0,447.25,60.75,physical_below_generation,386.5
2024-10-06,T_BLKWW-1,BLKWW-1,,,,unmapped,48,35,0.0,488.25,120.327,physical_below_generation,367.923
2024-10-06,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,345.6,0.0,physical_below_generation,345.6
2024-10-06,T_TWSHW-1,TWSHW-1,,,,unmapped,48,43,0.0,497.25,153.583,physical_below_generation,343.66700000000003
2024-10-06,T_SANQW-1,SANQW-1,,,,unmapped,48,25,0.0,370.25,29.226,physical_below_generation,341.024
2024-10-06,T_CRGHW-1,CRGHW-1,,,,unmapped,48,24,0.0,388.25,59.749,physical_below_generation,328.501
2024-10-06,T_GRGBW-1,GRGBW-1,,,,unmapped,48,0,0.0,316.0083333333333,0.0,physical_below_generation,316.0083333333333
2024-10-06,T_WHIHW-1,WHIHW-1,,,,unmapped,48,16,0.0,309.0,16.798000000000002,physical_below_generation,292.202
2024-10-06,T_HRSTW-1,HRSTW-1,,,,unmapped,45,28,0.0,326.0,50.943000000000005,physical_below_generation,275.057
2024-10-06,T_GNAPW-1,GNAPW-1,,,,unmapped,48,27,0.0,289.0,18.175,physical_below_generation,270.825
2024-10-06,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,0.0,268.72499999999997,5.475999999999999,physical_below_generation,263.24899999999997
2024-10-06,T_KILBW-1,KILBW-1,,,,unmapped,48,35,0.0,463.5,213.522,physical_below_generation,249.978
2024-10-06,T_KYPEW-1,KYPEW-1,,,,unmapped,24,11,0.0,287.75,38.515,physical_below_generation,249.235
2024-10-06,T_DOREW-2,DOREW-2,,,,unmapped,42,16,0.2833333333333333,327.25,82.85900000000001,physical_below_generation,244.391
2024-10-06,T_BEINW-1,BEINW-1,,,,unmapped,48,32,0.0,332.0,87.618,physical_below_generation,244.382
2024-10-06,T_HALSW-1,HALSW-1,,,,unmapped,48,35,0.7,330.0,91.67699999999999,physical_below_generation,238.323
2024-10-06,T_GRGBW-2,GRGBW-2,,,,unmapped,48,0,0.0,232.78333333333336,0.0,physical_below_generation,232.78333333333336
2024-10-06,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,0.0,229.24166666666665,11.957,physical_below_generation,217.28466666666665
2024-10-06,T_SAKNW-1,SAKNW-1,,,,unmapped,48,31,0.0,289.25,73.274,physical_below_generation,215.976
2024-10-06,T_COUWW-1,COUWW-1,,,,unmapped,48,29,0.0,240.0,40.391,physical_below_generation,199.609
2024-10-06,T_MIDMW-1,MIDMW-1,,,,unmapped,48,29,0.0,228.75,39.529,physical_below_generation,189.221
2024-10-06,E_BABAW-1,BABAW-1,,,,unmapped,48,28,0.0,245.75,57.298,physical_below_generation,188.452
2024-10-06,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,1,0.0,190.95,7.542,physical_below_generation,183.408
2024-10-06,T_ANSUW-1,ANSUW-1,,,,unmapped,48,29,0.0,210.5,28.874,physical_below_generation,181.626
2024-10-06,T_EWHLW-1,EWHLW-1,,,,unmapped,48,17,0.0,198.5,18.455,physical_below_generation,180.04500000000002
2024-10-06,E_BNWKW-1,BNWKW-1,,,,unmapped,48,29,0.0,212.5,33.858000000000004,physical_below_generation,178.642
2024-10-06,T_STLGW-3,STLGW-3,,,,unmapped,48,2,0.0,165.925,4.51,physical_below_generation,161.41500000000002
2024-10-06,T_KPMRW-1,KPMRW-1,,,,unmapped,48,35,0.0,258.25,101.375,physical_below_generation,156.875
2024-10-06,T_MILWW-1,MILWW-1,,,,unmapped,48,41,0.0,297.75,142.60000000000002,physical_below_generation,155.14999999999998
2024-10-06,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,0.0,160.69166666666666,8.520000000000003,physical_below_generation,152.17166666666665
2024-10-06,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,2,0.0,159.45833333333337,9.049999999999999,physical_below_generation,150.40833333333336
2024-10-06,T_CREAW-1,CREAW-1,,,,unmapped,48,28,0.0,216.75,66.825,physical_below_generation,149.925
2024-10-06,T_BDCHW-1,BDCHW-1,,,,unmapped,48,23,0.0,170.5,21.395,physical_below_generation,149.105
2024-10-06,T_DNLWW-1,DNLWW-1,,,,unmapped,48,19,0.0,165.5,20.720999999999997,physical_below_generation,144.779
2024-10-06,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,4,0.6333333333333333,152.075,7.471666666666666,physical_below_generation,144.60333333333332
2024-10-06,E_TULWW-1,TULWW-1,,,,unmapped,48,35,0.0,173.5,33.579,physical_below_generation,139.921
2024-10-06,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,3,0.21666666666666667,155.18333333333334,23.905,physical_below_generation,131.27833333333334
2024-10-06,E_HLTWW-1,HLTWW-1,,,,unmapped,48,18,0.0,147.5,16.671999999999997,physical_below_generation,130.828
2024-10-06,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,9,0.36666666666666664,173.39166666666665,46.14600000000001,physical_below_generation,127.24566666666664
2024-10-06,E_ASHWW-1,ASHWW-1,,,,unmapped,48,39,0.0,191.0,64.34100000000001,physical_below_generation,126.65899999999999
2024-10-06,E_BRYBW-1,BRYBW-1,,,,unmapped,48,36,0.0,193.0,70.632,physical_below_generation,122.368
2024-10-06,T_CGTHW-1,CGTHW-1,,,,unmapped,48,1,0.0,118.5,0.7999999999999998,physical_below_generation,117.7
2024-10-06,T_STLGW-1,STLGW-1,,,,unmapped,48,0,0.0,113.45000000000002,0.0,physical_below_generation,113.45000000000002
2024-10-06,T_FSDLW-1,FSDLW-1,,,,unmapped,48,0,0.0,108.0,0.0,physical_below_generation,108.0
2024-10-06,E_HRHLW-1,HRHLW-1,,,,unmapped,48,26,0.0,134.0,30.572,physical_below_generation,103.428
2024-10-06,T_BLLA-1,BLLA-1,,,,unmapped,42,20,0.0,137.5,36.044,physical_below_generation,101.456
2024-10-06,E_HBHDW-1,HBHDW-1,,,,unmapped,48,39,0.0,209.0,109.023,physical_below_generation,99.977
2024-10-06,T_BLLA-2,BLLA-2,,,,unmapped,43,25,0.0,109.5,23.944999999999997,physical_below_generation,85.555
2024-10-06,T_DUNGW-1,DUNGW-1,,,,unmapped,48,1,0.0,89.36666666666666,5.112,physical_below_generation,84.25466666666667
2024-10-06,T_STLGW-2,STLGW-2,,,,unmapped,48,1,0.0,82.55,0.19899999999999984,physical_below_generation,82.351
2024-10-06,E_GRGRW-1,GRGRW-1,,,,unmapped,48,40,0.0,139.25,57.427,physical_below_generation,81.82300000000001
2024-10-06,T_GRIFW-1,GRIFW-1,,,,unmapped,48,9,0.0,88.03333333333333,8.267999999999999,physical_below_generation,79.76533333333333
2024-10-06,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,6,0.65,92.51666666666667,14.071666666666665,physical_below_generation,78.445
2024-10-06,E_CNCLW-1,CNCLW-1,,,,unmapped,48,40,0.0,116.5,38.721000000000004,physical_below_generation,77.779
2024-10-06,T_GRIFW-2,GRIFW-2,,,,unmapped,48,10,0.0,88.30833333333334,10.661999999999999,physical_below_generation,77.64633333333333
2024-10-06,T_GLWSW-1,GLWSW-1,,,,unmapped,46,30,0.0,120.5,51.313,physical_below_generation,69.187
2024-10-06,T_DOUGW-1,DOUGW-1,,,,unmapped,48,24,0.0,88.0,19.043,physical_below_generation,68.957
2024-10-06,T_CRYRW-3,CRYRW-3,,,,unmapped,48,33,0.0,94.75,27.892,physical_below_generation,66.858
2024-10-06,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0.0,3354.55,3292.5584064285713,,61.99159357142889
2024-10-06,T_DALQW-1,DALQW-1,,,,unmapped,48,34,0.0,202.25,141.088,physical_below_generation,61.162000000000006
2024-10-06,T_GORDW-2,GORDW-2,,,,unmapped,48,17,0.41666666666666663,81.63333333333334,21.320666666666668,physical_below_generation,60.31266666666667
2024-10-06,T_HADHW-1,HADHW-1,,,,unmapped,48,1,0.0,57.95833333333333,0.782,physical_below_generation,57.17633333333333
2024-10-06,T_CLDSW-1,CLDSW-1,,,,unmapped,48,0,0.0,53.8,0.0,physical_below_generation,53.8
2024-10-06,E_CLFLW-1,CLFLW-1,,,,unmapped,48,27,0.0,62.5,12.74,physical_below_generation,49.76
2024-10-06,T_TDBNW-1,TDBNW-1,,,,unmapped,48,5,0.0,46.80833333333334,1.101,physical_below_generation,45.70733333333334
2024-10-06,T_STRNW-1,STRNW-1,,,,unmapped,48,15,0.0,70.56666666666666,26.739,physical_below_generation,43.82766666666666
2024-10-06,T_GORDW-1,GORDW-1,,,,unmapped,48,3,0.0,44.56666666666667,3.0349999999999997,physical_below_generation,41.53166666666667
2024-10-06,T_MYGPW-1,MYGPW-1,,,,unmapped,47,13,0.0,43.0,3.8100000000000005,physical_below_generation,39.19
2024-10-06,E_BETHW-1,BETHW-1,,,,unmapped,37,21,0.0,46.0,16.494999999999997,physical_below_generation,29.505000000000003
2024-10-06,T_BHLAW-1,BHLAW-1,,,,unmapped,48,13,0.0,41.21666666666667,15.863666666666667,physical_below_generation,25.353
2024-10-06,E_CRGTW-1,CRGTW-1,,,,unmapped,48,48,0.0,34.5,30.038,,4.462
2024-10-06,E_PIBUW-1,PIBUW-1,,,,unmapped,48,48,0.0,452.75,452.94199999999995,,-0.19199999999995043
2024-10-06,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,40,1.65,969.4916666666667,972.0753333333334,physical_below_generation,-2.5836666666667725
2024-10-06,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,40,11.5,3533.4416666666666,3571.0526666666665,physical_below_generation,-37.610999999999876
2024-10-06,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0.0,1499.6666666666665,1541.1846666666665,,-41.51800000000003
2024-10-07,T_EAAO-2,EAAO-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,19,0.0,7404.5,707.171,physical_below_generation,6697.329
2024-10-07,T_HOWAO-2,HOWAO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,19,0.0,6106.5,295.126,physical_below_generation,5811.374
2024-10-07,T_HOWAO-3,HOWAO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,17,0.0,5937.5,192.73200000000003,physical_below_generation,5744.768
2024-10-07,T_HOWBO-2,HOWBO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,15,0.0,5937.75,307.84,physical_below_generation,5629.91
2024-10-07,T_HOWAO-1,HOWAO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,25,0.0,6085.25,519.462,physical_below_generation,5565.7880000000005
2024-10-07,T_HOWBO-1,HOWBO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,20,0.0,5937.75,457.18100000000004,physical_below_generation,5480.5689999999995
2024-10-07,T_HOWBO-3,HOWBO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,18,0.0,5105.25,289.03,physical_below_generation,4816.22
2024-10-07,T_MOWEO-3,MOWEO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,42,0,0.0,3922.0,0.0,outage,3922.0
2024-10-07,T_MOWEO-2,MOWEO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,43,0,1.6333333333333333,3760.633333333333,0.0,outage,3760.633333333333
2024-10-07,T_MOWWO-1,MOWWO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,3696.0,0.0,outage,3696.0
2024-10-07,T_MOWEO-1,MOWEO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,43,0,7.2,3637.0,0.0,outage,3637.0
2024-10-07,T_MOWWO-2,MOWWO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,3381.0,0.0,outage,3381.0
2024-10-07,T_TKNWW-1,TKNWW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,5,0.0,3341.0,40.794999999999995,physical_below_generation,3300.205
2024-10-07,T_TKNEW-1,TKNEW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,10,0.0,3174.0,55.26599999999999,physical_below_generation,3118.734
2024-10-07,T_RCBKO-1,RCBKO-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,27,0.0,3352.75,435.65700000000004,physical_below_generation,2917.093
2024-10-07,T_RCBKO-2,RCBKO-2,humber_offshore,Humber Offshore,England/Wales,mapped,48,28,0.0,3310.0,439.924,physical_below_generation,2870.076
2024-10-07,T_RMPNO-1,RMPNO-1,,,,unmapped,48,28,0.0,2968.0,266.034,physical_below_generation,2701.966
2024-10-07,T_RMPNO-2,RMPNO-2,,,,unmapped,48,28,0.0,2974.0,335.29100000000005,physical_below_generation,2638.709
2024-10-07,T_WLNYO-3,WLNYO-3,,,,unmapped,48,0,0.0,1896.25,0.0,outage,1896.25
2024-10-07,T_LARYW-3,LARYO-3,,,,unmapped,48,27,0.0,1859.5,273.51,physical_below_generation,1585.99
2024-10-07,T_LARYW-4,LARYO-4,,,,unmapped,48,22,0.0,1718.5,198.81,physical_below_generation,1519.69
2024-10-07,T_LARYW-2,LARYO-2,,,,unmapped,48,24,0.0,1764.0,256.28,physical_below_generation,1507.72
2024-10-07,T_LARYW-1,LARYO-1,,,,unmapped,48,32,0.0,1814.0,314.42999999999995,physical_below_generation,1499.5700000000002
2024-10-07,T_WLNYO-4,WLNYO-4,,,,unmapped,48,36,0.0,1718.5,388.493,physical_below_generation,1330.007
2024-10-07,T_WTMSO-1,WTMSO-1,,,,unmapped,48,15,0.0,1405.25,80.155,physical_below_generation,1325.095
2024-10-07,T_MOWWO-4,MOWWO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,1299.5,0.0,outage,1299.5
2024-10-07,T_GANW-13,GAOFO-3,,,,unmapped,48,40,0.0,1528.0,251.38,physical_below_generation,1276.62
2024-10-07,T_GANW-11,GAOFO-1,,,,unmapped,48,38,0.0,1461.0,221.912,physical_below_generation,1239.088
2024-10-07,T_GANW-22,GAOFO-2,,,,unmapped,48,39,0.0,1457.0,231.7,physical_below_generation,1225.3
2024-10-07,T_GANW-24,GAOFO-4,,,,unmapped,48,39,0.0,1405.5,202.08999999999997,physical_inconsistent,1203.41
2024-10-07,T_DDGNO-1,DDGNO-1,,,,unmapped,48,26,0.0,1270.5,141.482,physical_below_generation,1129.018
2024-10-07,T_DDGNO-3,DDGNO-3,,,,unmapped,48,28,0.0,1271.5,166.29,physical_below_generation,1105.21
2024-10-07,T_SHRSW-2,SHRSO-2,,,,unmapped,48,21,0.0,1294.0,232.15299999999996,physical_below_generation,1061.847
2024-10-07,T_BRBEO-1,BRBEO-1,,,,unmapped,48,23,0.0,1174.25,112.55799999999999,physical_below_generation,1061.692
2024-10-07,T_SHRSW-1,SHRSO-1,,,,unmapped,48,22,0.0,1315.5,256.415,physical_below_generation,1059.085
2024-10-07,T_LNCSW-2,LNCSO-2,,,,unmapped,48,34,0.0,1356.0,323.13000000000005,physical_below_generation,1032.87
2024-10-07,T_DDGNO-4,DDGNO-4,,,,unmapped,48,19,0.0,1096.0,77.762,physical_below_generation,1018.238
2024-10-07,T_LNCSW-1,LNCSO-1,,,,unmapped,48,34,0.0,1230.0,282.582,physical_below_generation,947.418
2024-10-07,T_HMGTO-1,HMGTO-1,,,,unmapped,48,27,0.0,1038.0,139.009,physical_below_generation,898.991
2024-10-07,T_DDGNO-2,DDGNO-2,,,,unmapped,48,17,0.0,964.5,68.136,physical_below_generation,896.364
2024-10-07,T_PNYCW-1,PNYCW-1,,,England/Wales,region_only,48,4,0.0,836.75,3.540000000000001,physical_below_generation,833.21
2024-10-07,T_WDNSO-1,WDNSO-1,,,,unmapped,48,19,0.0,866.5,109.646,physical_below_generation,756.854
2024-10-07,T_THNTO-1,THNTO-1,,,,unmapped,48,7,0.0,736.75,21.106,physical_below_generation,715.644
2024-10-07,T_THNTO-2,THNTO-2,,,,unmapped,48,8,0.0,736.75,27.413,physical_below_generation,709.337
2024-10-07,T_WLNYO-2,WLNYO-2,,,,unmapped,48,37,0.0,858.75,189.76099999999997,physical_below_generation,668.989
2024-10-07,T_HMGTO-2,HMGTO-2,,,,unmapped,48,23,0.0,768.0,103.046,physical_below_generation,664.954
2024-10-07,T_WDNSO-2,WDNSO-2,,,,unmapped,48,33,0.0,866.5,211.46999999999997,physical_below_generation,655.03
2024-10-07,T_DBAWO-1,DBAWO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,0,0.0,636.0,0.0,outage,636.0
2024-10-07,T_MOWWO-3,MOWWO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,615.0,0.0,outage,615.0
2024-10-07,T_KILBW-1,KILBW-1,,,,unmapped,48,32,0.0,812.75,207.32800000000003,physical_below_generation,605.422
2024-10-07,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,22,0.0,670.0,116.417,physical_below_generation,553.583
2024-10-07,T_KLGLW-1,KLGLW-1,,,,unmapped,48,36,0.0,696.5,176.64999999999998,physical_below_generation,519.85
2024-10-07,T_WLNYW-1,WLNYW-1,,,,unmapped,48,34,0.0,571.5,127.531,physical_below_generation,443.969
2024-10-07,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,17,0.0,480.25,63.596999999999994,physical_below_generation,416.653
2024-10-07,T_CREAW-1,CREAW-1,,,,unmapped,48,25,0.0,509.75,136.68,physical_below_generation,373.07
2024-10-07,T_RRWW-1,RRWW-1,,,,unmapped,48,28,0.0,442.0,89.576,physical_below_generation,352.424
2024-10-07,E_BABAW-1,BABAW-1,,,,unmapped,48,39,0.0,426.0,90.179,physical_below_generation,335.821
2024-10-07,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,33,0.0,475.5,151.37,physical_below_generation,324.13
2024-10-07,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,37,0.0,441.0,130.11,physical_below_generation,310.89
2024-10-07,T_RREW-1,RREW-1,,,,unmapped,48,9,0.0,297.0,16.476,physical_below_generation,280.524
2024-10-07,E_KINCW-1,KINCW-1,,,,unmapped,46,40,0.0,403.0,124.943,physical_below_generation,278.057
2024-10-07,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,8,0.0,365.4,91.985,physical_below_generation,273.41499999999996
2024-10-07,T_HALSW-1,HALSW-1,,,,unmapped,48,31,0.6333333333333333,396.0,138.26899999999998,physical_below_generation,257.731
2024-10-07,E_BURBO,BURBW-1,,,,unmapped,48,25,0.0,292.5,35.353,physical_below_generation,257.147
2024-10-07,T_BOWLW-1,BOWLW-1,,,,unmapped,48,31,0.0,293.25,56.995000000000005,physical_below_generation,236.255
2024-10-07,T_OMNDW-1,OMNDO-1,,,,unmapped,48,19,0.0,274.0,42.42,physical_below_generation,231.57999999999998
2024-10-07,T_BDCHW-1,BDCHW-1,,,,unmapped,48,23,0.0,230.0,26.057000000000002,physical_below_generation,203.94299999999998
2024-10-07,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,8,0.0,202.75,6.318,physical_below_generation,196.432
2024-10-07,T_SOKYW-1,SOKYW-1,,,,unmapped,48,3,0.0,190.0,6.880000000000001,physical_below_generation,183.12
2024-10-07,E_BNWKW-1,BNWKW-1,,,,unmapped,48,35,0.0,209.25,39.675,physical_below_generation,169.575
2024-10-07,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,8,1.3,178.76666666666665,14.375333333333334,physical_below_generation,164.3913333333333
2024-10-07,T_GYMR-28,GYMRO-28,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,34,0.0,271.5,112.07,physical_below_generation,159.43
2024-10-07,T_GYMR-26,GYMRO-26,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,39,0.0,259.0,120.74,physical_below_generation,138.26
2024-10-07,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,8,1.6166666666666667,151.68333333333334,13.427999999999994,physical_below_generation,138.25533333333334
2024-10-07,T_GRGBW-1,GRGBW-1,,,,unmapped,48,2,0.0,144.68333333333334,8.796999999999997,physical_below_generation,135.88633333333334
2024-10-07,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,0.0,170.98333333333335,35.435,physical_below_generation,135.54833333333335
2024-10-07,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,0.0,149.3,13.821000000000002,physical_below_generation,135.479
2024-10-07,T_ARCHW-1,ARCHW-1,,,,unmapped,48,35,0.0,176.5,45.379999999999995,physical_below_generation,131.12
2024-10-07,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,10,0.31666666666666665,138.375,15.997333333333332,physical_below_generation,122.37766666666667
2024-10-07,T_GRGBW-2,GRGBW-2,,,,unmapped,48,1,0.0,114.05000000000001,2.2749999999999986,physical_below_generation,111.775
2024-10-07,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,0.0,125.62499999999999,18.351,physical_below_generation,107.27399999999999
2024-10-07,T_GORDW-2,GORDW-2,,,,unmapped,48,8,0.4,117.64166666666668,11.826666666666666,physical_below_generation,105.81500000000001
2024-10-07,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,7,0.25,117.25,12.489666666666668,physical_below_generation,104.76033333333334
2024-10-07,T_WISTW-2,WISTW-2,,,,unmapped,48,30,0.0,170.0,66.029,physical_below_generation,103.971
2024-10-07,T_STRNW-1,STRNW-1,,,,unmapped,48,5,0.0,105.575,3.936,physical_below_generation,101.63900000000001
2024-10-07,E_BTUIW-3,BTUIW-3,,,,unmapped,48,46,0.30000000000000004,159.5,61.247,physical_below_generation,98.253
2024-10-07,T_FALGW-1,FALGW-1,,,,unmapped,48,40,0.0,242.25,151.04,physical_below_generation,91.21000000000001
2024-10-07,E_BRYBW-1,BRYBW-1,,,,unmapped,48,23,0.0,120.0,36.899,physical_below_generation,83.101
2024-10-07,T_AKGLW-3,AKGLW-3,,,,unmapped,48,38,0.0,130.0,53.126999999999995,physical_below_generation,76.873
2024-10-07,T_DRSLW-1,DRSLW-1,,,,unmapped,48,23,0.0,95.0,22.622999999999998,physical_below_generation,72.37700000000001
2024-10-07,T_GORDW-1,GORDW-1,,,,unmapped,48,0,0.0,68.725,0.0,physical_below_generation,68.725
2024-10-07,T_AKGLW-2,AKGLW-2,,,,unmapped,48,37,0.0,107.0,43.256,physical_below_generation,63.744
2024-10-07,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,11,0.0,75.56666666666666,12.370934782608696,physical_below_generation,63.19573188405796
2024-10-07,T_BLKWW-1,BLKWW-1,,,,unmapped,48,34,0.0,135.5,75.786,physical_below_generation,59.714
