settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,accepted_down_delta_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,lost_energy_mwh,dispatch_alignment_state,primary_dispatch_block_reason
2024-10-06,T_THNTO-2,THNTO-2,,,,unmapped,48,3,45,0.0,1070.75,82.5,988.25,0.0,0.0,988.25,0.0,17.357999999999997,partially_blocked,physical_below_generation
2024-10-06,T_PNYCW-1,PNYCW-1,,,England/Wales,region_only,48,2,46,7.933333333333334,963.0666666666666,8.5,962.5,0.0,0.0,962.5,0.0,5.885,partially_blocked,physical_below_generation
2024-10-06,T_OMNDW-1,OMNDO-1,,,,unmapped,48,4,44,0.0,966.5,32.0,934.5,0.0,0.0,934.5,0.0,6.565,partially_blocked,physical_below_generation
2024-10-06,T_DBAWO-1,DBAWO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,0,48,0.0,791.5,0.0,791.5,791.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_WDNSO-2,WDNSO-2,,,,unmapped,48,34,14,0.0,3023.5,2234.5,789.0,0.0,0.0,789.0,0.0,508.284,partially_blocked,physical_below_generation
2024-10-06,T_SHRSW-1,SHRSO-1,,,,unmapped,48,24,24,0.0,1862.5,1092.5,770.0,0.0,0.0,770.0,0.0,210.37199999999999,partially_blocked,physical_below_generation
2024-10-06,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,10,38,0.0,846.25,199.0,647.25,0.0,0.0,647.25,0.0,21.483999999999998,partially_blocked,physical_below_generation
2024-10-06,T_WLNYO-2,WLNYO-2,,,,unmapped,48,36,12,0.0,2967.0,2327.0,640.0,0.0,0.0,640.0,0.0,360.65000000000003,partially_blocked,physical_below_generation
2024-10-06,T_ABRBO-1,ABRBO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,0,48,0.0,584.0,0.0,584.0,0.0,0.0,584.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_KLGLW-1,KLGLW-1,,,,unmapped,48,40,8,0.0,3248.5,2672.5,576.0,0.0,0.0,454.5,121.5,323.048,partially_blocked,physical_below_generation
2024-10-06,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,18,30,0.0,1012.25,466.75,545.5,0.0,0.0,545.5,0.0,94.571,partially_blocked,physical_below_generation
2024-10-06,T_MOWWO-3,MOWWO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,498.0,0.0,498.0,498.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,33,15,0.0,1779.0,1307.0,472.0,0.0,0.0,403.5,68.5,491.48999999999995,partially_blocked,physical_below_generation
2024-10-06,T_WLNYW-1,WLNYW-1,,,,unmapped,48,36,12,0.0,2302.5,1847.25,455.25,0.0,0.0,455.25,0.0,355.91999999999996,partially_blocked,physical_below_generation
2024-10-06,T_WHILW-1,WHILW-1,,,,unmapped,48,30,18,0.0,949.0,513.0,436.0,0.0,0.0,436.0,0.0,201.36200000000002,partially_blocked,physical_below_generation
2024-10-06,T_DDGNO-1,DDGNO-1,,,,unmapped,48,38,10,0.0,2134.0,1736.0,398.0,0.0,0.0,398.0,0.0,130.617,partially_blocked,physical_below_generation
2024-10-06,T_RRWW-1,RRWW-1,,,,unmapped,48,27,21,0.0,707.5,315.5,392.0,0.0,0.0,392.0,0.0,66.93499999999999,partially_blocked,physical_below_generation
2024-10-06,T_FALGW-1,FALGW-1,,,,unmapped,48,30,18,0.0,1130.25,738.75,391.5,0.0,0.0,391.5,0.0,265.33,partially_blocked,physical_below_generation
2024-10-06,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,345.6,0.0,345.6,0.0,0.0,345.6,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_RREW-1,RREW-1,,,,unmapped,48,14,34,0.0,551.5,209.0,342.5,0.0,0.0,342.5,0.0,27.855000000000004,partially_blocked,physical_below_generation
2024-10-06,T_DRSLW-1,DRSLW-1,,,,unmapped,48,21,27,0.0,651.5,325.0,326.5,0.0,0.0,326.5,0.0,78.26,partially_blocked,physical_below_generation
2024-10-06,T_WHILW-2,WHILW-2,,,,unmapped,48,28,20,0.0,658.0,332.0,326.0,0.0,0.0,326.0,0.0,78.723,partially_blocked,physical_below_generation
2024-10-06,T_GRGBW-1,GRGBW-1,,,,unmapped,48,0,48,0.0,316.0083333333333,0.0,316.0083333333333,0.0,0.0,316.0083333333333,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,33,15,2.1166666666666667,1031.3166666666666,725.0166666666667,308.41666666666674,0.0,0.0,308.41666666666674,0.0,436.8691166666666,partially_blocked,physical_below_generation
2024-10-06,T_AFTOW-1,AFTOW-1,,,,unmapped,48,18,30,0.0,486.0,178.0,308.0,0.0,0.0,308.0,0.0,23.037000000000003,partially_blocked,physical_below_generation
2024-10-06,T_GYMR-26,GYMRO-26,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,27,21,0.0,987.5,704.0,283.5,0.0,0.0,283.5,0.0,221.87,partially_blocked,physical_below_generation
2024-10-06,T_DOREW-1,DOREW-1,,,,unmapped,42,18,24,1.3333333333333333,641.4166666666667,360.25,282.5,0.0,0.0,282.5,0.0,180.80900000000003,partially_blocked,physical_below_generation
2024-10-06,T_ARCHW-1,ARCHW-1,,,,unmapped,48,32,16,0.0,916.0,664.5,251.5,0.0,0.0,219.5,32.0,113.46000000000001,partially_blocked,physical_below_generation
2024-10-06,T_GRGBW-2,GRGBW-2,,,,unmapped,48,0,48,0.0,232.78333333333336,0.0,232.78333333333336,0.0,0.0,232.78333333333336,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_MKHLW-1,MKHLW-1,,,,unmapped,48,31,17,0.0,663.5,431.0,232.5,0.0,0.0,225.0,7.5,43.120000000000005,partially_blocked,physical_below_generation
2024-10-06,T_GYMR-28,GYMRO-28,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,30,18,0.0,923.5,696.0,227.5,0.0,0.0,204.5,23.0,220.59,partially_blocked,physical_below_generation
2024-10-06,T_WHIHW-1,WHIHW-1,,,,unmapped,48,16,32,0.0,309.0,82.0,227.0,0.0,0.0,186.5,40.5,16.798000000000002,partially_blocked,physical_below_generation
2024-10-06,T_GANW-24,GAOFO-4,,,,unmapped,48,42,6,0.0,1795.5,1575.0,220.5,0.0,0.0,220.5,0.0,39.12999999999999,partially_blocked,physical_below_generation
2024-10-06,T_SANQW-1,SANQW-1,,,,unmapped,48,25,23,0.0,370.25,166.75,203.5,0.0,0.0,203.5,0.0,29.226,partially_blocked,physical_below_generation
2024-10-06,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,46,0.0,268.72499999999997,73.0,195.725,0.0,0.0,195.725,0.0,5.475999999999999,partially_blocked,physical_below_generation
2024-10-06,T_AKGLW-2,AKGLW-2,,,,unmapped,48,20,28,0.0,448.5,255.5,193.0,0.0,0.0,193.0,0.0,58.959999999999994,partially_blocked,physical_below_generation
2024-10-06,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,47,0.0,229.24166666666665,45.5,183.74166666666667,0.0,0.0,183.74166666666667,0.0,11.957,partially_blocked,physical_below_generation
2024-10-06,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,1,47,0.0,190.95,21.0,169.95000000000002,0.0,0.0,169.95000000000002,0.0,7.542,partially_blocked,physical_below_generation
2024-10-06,T_CRYRW-2,CRYRW-2,,,,unmapped,48,21,27,0.0,554.25,384.5,169.75,0.0,0.0,169.75,0.0,109.398,partially_blocked,physical_below_generation
2024-10-06,T_CRGHW-1,CRGHW-1,,,,unmapped,48,24,24,0.0,388.25,222.75,165.5,0.0,0.0,165.5,0.0,59.749,partially_blocked,physical_below_generation
2024-10-06,T_DOREW-2,DOREW-2,,,,unmapped,42,16,26,0.2833333333333333,326.9666666666667,165.5,161.75,0.0,0.0,161.75,0.0,82.85900000000001,partially_blocked,physical_below_generation
2024-10-06,T_KENNW-1,KENNW-1,,,,unmapped,48,32,16,0.0,447.25,299.75,147.5,0.0,0.0,147.5,0.0,60.75,partially_blocked,physical_below_generation
2024-10-06,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,4,44,0.6333333333333333,151.44166666666666,7.491666666666667,144.58333333333334,0.0,0.0,144.58333333333334,0.0,7.471666666666666,partially_blocked,physical_below_generation
2024-10-06,T_KYPEW-1,KYPEW-1,,,,unmapped,24,11,13,0.0,287.75,143.25,144.5,0.0,0.0,144.5,0.0,38.515,partially_blocked,physical_below_generation
2024-10-06,T_STLGW-3,STLGW-3,,,,unmapped,48,2,46,0.0,165.925,22.0,143.925,0.0,0.0,143.925,0.0,4.51,partially_blocked,physical_below_generation
2024-10-06,E_BTUIW-2,BTUIW-2,,,,unmapped,48,34,14,0.0,451.0,308.5,142.5,0.0,0.0,142.5,0.0,45.099000000000004,partially_blocked,physical_below_generation
2024-10-06,T_BOWLW-1,BOWLW-1,,,,unmapped,48,38,10,0.0,877.5,739.0,138.5,0.0,0.0,138.5,0.0,168.90900000000002,partially_blocked,physical_below_generation
2024-10-06,T_BEINW-1,BEINW-1,,,,unmapped,48,32,16,0.0,332.0,197.0,135.0,0.0,0.0,135.0,0.0,87.618,partially_blocked,physical_below_generation
2024-10-06,E_BURBO,BURBW-1,,,,unmapped,48,35,13,0.0,1051.5,916.75,134.75,0.0,0.0,134.75,0.0,282.994,partially_blocked,physical_below_generation
2024-10-06,T_BLKWW-1,BLKWW-1,,,,unmapped,48,35,13,0.0,488.25,358.0,130.25,0.0,0.0,130.25,0.0,120.327,partially_blocked,physical_below_generation
2024-10-06,T_GNAPW-1,GNAPW-1,,,,unmapped,48,27,21,0.0,289.0,161.0,128.0,0.0,0.0,115.0,13.0,18.175,partially_blocked,physical_below_generation
2024-10-06,T_EWHLW-1,EWHLW-1,,,,unmapped,48,17,31,0.0,198.5,74.0,124.5,0.0,0.0,117.5,7.0,18.455,partially_blocked,physical_below_generation
2024-10-06,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,1,47,0.0,160.69166666666666,41.0,119.69166666666666,0.0,0.0,119.69166666666666,0.0,8.520000000000003,partially_blocked,physical_below_generation
2024-10-06,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,3,45,0.21666666666666667,154.96666666666667,37.0,118.18333333333335,0.0,0.0,118.18333333333335,0.0,23.905,partially_blocked,physical_below_generation
2024-10-06,E_KINCW-1,KINCW-1,,,,unmapped,48,42,6,0.0,1070.25,954.0,116.25,0.0,0.0,116.25,0.0,147.034,partially_blocked,physical_below_generation
2024-10-06,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,41,7,0.0,1573.0,1458.0,115.0,0.0,0.0,47.0,68.0,415.88,partially_blocked,physical_below_generation
2024-10-06,T_STLGW-1,STLGW-1,,,,unmapped,48,0,48,0.0,113.45000000000002,0.0,113.45000000000002,0.0,0.0,113.45000000000002,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_CGTHW-1,CGTHW-1,,,,unmapped,48,1,47,0.0,118.5,5.25,113.25,0.0,0.0,113.25,0.0,0.7999999999999998,partially_blocked,physical_below_generation
2024-10-06,T_WDRGW-1,WDRGW-1,,,,unmapped,48,38,10,0.0,577.25,464.0,113.25,0.0,0.0,113.25,0.0,126.197,partially_blocked,physical_below_generation
2024-10-06,T_HALSW-1,HALSW-1,,,,unmapped,48,35,13,0.7,329.3,217.5,112.5,0.0,0.0,112.5,0.0,91.67699999999999,partially_blocked,physical_below_generation
2024-10-06,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,2,46,0.0,159.45833333333337,47.0,112.45833333333333,0.0,0.0,112.45833333333333,0.0,9.049999999999999,partially_blocked,physical_below_generation
2024-10-06,T_COUWW-1,COUWW-1,,,,unmapped,48,29,19,0.0,240.0,128.5,111.5,0.0,0.0,111.5,0.0,40.391,partially_blocked,physical_below_generation
2024-10-06,T_HRSTW-1,HRSTW-1,,,,unmapped,45,28,17,0.0,326.0,215.0,111.0,0.0,0.0,111.0,0.0,50.943000000000005,partially_blocked,physical_below_generation
2024-10-06,T_FSDLW-1,FSDLW-1,,,,unmapped,48,0,48,0.0,108.0,0.0,108.0,0.0,0.0,108.0,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_KILBW-1,KILBW-1,,,,unmapped,48,35,13,0.0,463.5,358.5,105.0,0.0,0.0,105.0,0.0,213.522,partially_blocked,physical_below_generation
2024-10-06,T_BDCHW-1,BDCHW-1,,,,unmapped,48,23,25,0.0,170.5,73.5,97.0,0.0,0.0,97.0,0.0,21.395,partially_blocked,physical_below_generation
2024-10-06,E_BABAW-1,BABAW-1,,,,unmapped,48,28,20,0.0,245.75,150.5,95.25,0.0,0.0,95.25,0.0,57.298,partially_blocked,physical_below_generation
2024-10-06,T_ANSUW-1,ANSUW-1,,,,unmapped,48,29,19,0.0,210.5,118.0,92.5,0.0,0.0,92.5,0.0,28.874,partially_blocked,physical_below_generation
2024-10-06,E_HLTWW-1,HLTWW-1,,,,unmapped,48,18,30,0.0,147.5,57.0,90.5,0.0,0.0,90.5,0.0,16.671999999999997,partially_blocked,physical_below_generation
2024-10-06,T_SAKNW-1,SAKNW-1,,,,unmapped,48,31,17,0.0,289.25,199.0,90.25,0.0,0.0,90.25,0.0,73.274,partially_blocked,physical_below_generation
2024-10-06,T_DNLWW-1,DNLWW-1,,,,unmapped,48,19,29,0.0,165.5,81.0,84.5,0.0,0.0,84.5,0.0,20.720999999999997,partially_blocked,physical_below_generation
2024-10-06,T_DUNGW-1,DUNGW-1,,,,unmapped,48,1,47,0.0,89.36666666666666,10.5,78.86666666666665,0.0,0.0,78.86666666666665,0.0,5.112,partially_blocked,physical_below_generation
2024-10-06,E_BNWKW-1,BNWKW-1,,,,unmapped,48,29,19,0.0,212.5,137.75,74.75,0.0,0.0,74.75,0.0,33.858000000000004,partially_blocked,physical_below_generation
2024-10-06,T_MIDMW-1,MIDMW-1,,,,unmapped,48,29,19,0.0,228.75,154.5,74.25,0.0,0.0,74.25,0.0,39.529,partially_blocked,physical_below_generation
2024-10-06,T_KPMRW-1,KPMRW-1,,,,unmapped,48,35,13,0.0,258.25,184.5,73.75,0.0,0.0,73.75,0.0,101.375,partially_blocked,physical_below_generation
2024-10-06,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,6,42,0.65,91.86666666666667,20.091666666666665,72.42500000000001,0.0,0.0,72.42500000000001,0.0,14.071666666666665,partially_blocked,physical_below_generation
2024-10-06,T_AKGLW-3,AKGLW-3,,,,unmapped,48,38,10,0.0,637.25,565.25,72.0,0.0,0.0,72.0,0.0,223.42899999999997,partially_blocked,physical_below_generation
2024-10-06,T_WISTW-2,WISTW-2,,,,unmapped,48,44,4,0.0,976.5,904.5,72.0,0.0,0.0,72.0,0.0,237.423,partially_blocked,physical_below_generation
2024-10-06,T_CREAW-1,CREAW-1,,,,unmapped,48,28,20,0.0,216.75,145.0,71.75,0.0,0.0,71.75,0.0,66.825,partially_blocked,physical_below_generation
2024-10-06,T_STLGW-2,STLGW-2,,,,unmapped,48,1,47,0.0,82.55,11.0,71.55,0.0,0.0,71.55,0.0,0.19899999999999984,partially_blocked,physical_below_generation
2024-10-06,E_BTUIW-3,BTUIW-3,,,,unmapped,48,44,4,0.0,822.5,753.5,69.0,0.0,0.0,69.0,0.0,94.351,partially_blocked,physical_below_generation
2024-10-06,T_BLLA-1,BLLA-1,,,,unmapped,42,20,22,0.0,137.5,70.5,67.0,0.0,0.0,67.0,0.0,36.044,partially_blocked,physical_below_generation
2024-10-06,T_GRIFW-1,GRIFW-1,,,,unmapped,48,9,39,0.0,88.03333333333333,28.5,59.53333333333333,0.0,0.0,59.53333333333333,0.0,8.267999999999999,partially_blocked,physical_below_generation
2024-10-06,T_ACHRW-1,ACHRW-1,,,,unmapped,48,40,8,0.0,553.0,497.0,56.0,0.0,0.0,56.0,0.0,161.95600000000002,partially_blocked,physical_below_generation
2024-10-06,T_HADHW-1,HADHW-1,,,,unmapped,48,1,47,0.0,57.95833333333333,2.5,55.45833333333333,0.0,0.0,55.45833333333333,0.0,0.782,partially_blocked,physical_below_generation
2024-10-06,T_GRIFW-2,GRIFW-2,,,,unmapped,48,10,38,0.0,88.30833333333334,33.0,55.30833333333334,0.0,0.0,55.30833333333334,0.0,10.661999999999999,partially_blocked,physical_below_generation
2024-10-06,T_CLDSW-1,CLDSW-1,,,,unmapped,48,0,48,0.0,53.8,0.0,53.8,0.0,0.0,53.8,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_DOUGW-1,DOUGW-1,,,,unmapped,48,24,24,0.0,88.0,36.5,51.5,0.0,0.0,51.5,0.0,19.043,partially_blocked,physical_below_generation
2024-10-06,E_HRHLW-1,HRHLW-1,,,,unmapped,48,26,22,0.0,134.0,85.5,48.5,0.0,0.0,48.5,0.0,30.572,partially_blocked,physical_below_generation
2024-10-06,T_TWSHW-1,TWSHW-1,,,,unmapped,48,43,5,0.0,497.25,450.25,47.0,0.0,0.0,47.0,0.0,153.583,partially_blocked,physical_below_generation
2024-10-06,T_BLLA-2,BLLA-2,,,,unmapped,43,25,18,0.0,109.5,63.5,46.0,0.0,0.0,46.0,0.0,23.944999999999997,partially_blocked,physical_below_generation
2024-10-06,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,9,39,0.36666666666666664,173.025,132.0,41.39166666666666,0.0,0.0,41.39166666666666,0.0,46.14600000000001,partially_blocked,physical_below_generation
2024-10-06,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,40,8,11.5,3521.9416666666666,3493.2916666666665,40.15,0.0,0.0,40.15,0.0,3571.0526666666665,partially_blocked,physical_below_generation
2024-10-06,E_TULWW-1,TULWW-1,,,,unmapped,48,35,13,0.0,173.5,134.25,39.25,0.0,0.0,39.25,0.0,33.579,partially_blocked,physical_below_generation
2024-10-06,T_TDBNW-1,TDBNW-1,,,,unmapped,48,5,43,0.0,46.80833333333334,9.0,37.80833333333333,0.0,0.0,37.80833333333333,0.0,1.101,partially_blocked,physical_below_generation
2024-10-06,T_GANW-22,GAOFO-2,,,,unmapped,48,47,1,0.0,1798.0,1762.5,35.5,0.0,0.0,35.5,0.0,25.599999999999994,partially_blocked,physical_below_generation
2024-10-06,T_GORDW-1,GORDW-1,,,,unmapped,48,3,45,0.0,44.56666666666667,9.5,35.06666666666666,0.0,0.0,35.06666666666666,0.0,3.0349999999999997,partially_blocked,physical_below_generation
2024-10-06,E_BRYBW-1,BRYBW-1,,,,unmapped,48,36,12,0.0,193.0,158.75,34.25,0.0,0.0,34.25,0.0,70.632,partially_blocked,physical_below_generation
2024-10-06,T_MYGPW-1,MYGPW-1,,,,unmapped,47,13,34,0.0,43.0,9.25,33.75,0.0,0.0,33.75,0.0,3.8100000000000005,partially_blocked,physical_below_generation
2024-10-06,T_GLWSW-1,GLWSW-1,,,,unmapped,46,30,16,0.0,120.5,89.5,31.0,0.0,0.0,31.0,0.0,51.313,partially_blocked,physical_below_generation
2024-10-06,T_GORDW-2,GORDW-2,,,,unmapped,48,17,31,0.41666666666666663,81.21666666666667,51.91666666666667,29.716666666666665,0.0,0.0,29.716666666666665,0.0,21.320666666666668,partially_blocked,physical_below_generation
2024-10-06,T_MILWW-1,MILWW-1,,,,unmapped,48,41,7,0.0,297.75,271.0,26.75,0.0,0.0,26.75,0.0,142.60000000000002,partially_blocked,physical_below_generation
2024-10-06,T_STRNW-1,STRNW-1,,,,unmapped,48,15,33,0.0,70.56666666666666,47.5,23.066666666666666,0.0,0.0,23.066666666666666,0.0,26.739,partially_blocked,physical_below_generation
2024-10-06,E_CLFLW-1,CLFLW-1,,,,unmapped,48,27,21,0.0,62.5,40.0,22.5,0.0,0.0,22.5,0.0,12.74,partially_blocked,physical_below_generation
2024-10-06,E_ASHWW-1,ASHWW-1,,,,unmapped,48,39,9,0.0,191.0,169.25,21.75,0.0,0.0,21.75,0.0,64.34100000000001,partially_blocked,physical_below_generation
2024-10-06,T_DALQW-1,DALQW-1,,,,unmapped,48,34,14,0.0,202.25,182.0,20.25,0.0,0.0,20.25,0.0,141.088,partially_blocked,physical_below_generation
2024-10-06,T_SGRWO-5,SGRWO-5,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,30,18,3.716666666666667,1018.6416666666668,1002.1250000000001,20.23333333333333,0.0,0.0,20.23333333333333,0.0,473.38500000000005,partially_blocked,physical_below_generation
2024-10-06,E_CNCLW-1,CNCLW-1,,,,unmapped,48,40,8,0.0,116.5,96.75,19.75,0.0,0.0,19.75,0.0,38.721000000000004,partially_blocked,physical_below_generation
2024-10-06,T_BHLAW-1,BHLAW-1,,,,unmapped,48,13,35,0.0,41.21666666666667,21.541666666666668,19.674999999999997,0.0,0.0,19.674999999999997,0.0,15.863666666666667,partially_blocked,physical_below_generation
2024-10-06,E_HBHDW-1,HBHDW-1,,,,unmapped,48,39,9,0.0,209.0,190.0,19.0,0.0,0.0,19.0,0.0,109.023,partially_blocked,physical_below_generation
2024-10-06,T_CRYRW-3,CRYRW-3,,,,unmapped,48,33,15,0.0,94.75,75.75,19.0,0.0,0.0,19.0,0.0,27.892,partially_blocked,physical_below_generation
2024-10-06,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,40,8,1.65,967.8416666666667,952.9333333333334,16.55833333333333,0.0,0.0,16.55833333333333,0.0,972.0753333333334,partially_blocked,physical_below_generation
2024-10-06,E_GRGRW-1,GRGRW-1,,,,unmapped,48,40,8,0.0,139.25,124.5,14.75,0.0,0.0,14.75,0.0,57.427,partially_blocked,physical_below_generation
2024-10-06,E_BETHW-1,BETHW-1,,,,unmapped,37,21,16,0.0,46.0,32.0,14.0,0.0,0.0,14.0,0.0,16.494999999999997,partially_blocked,physical_below_generation
2024-10-06,E_CRGTW-1,CRGTW-1,,,,unmapped,48,48,0,0.0,34.5,34.5,0.0,0.0,0.0,0.0,0.0,30.038,fully_estimated,
2024-10-06,E_PIBUW-1,PIBUW-1,,,,unmapped,48,48,0,0.0,452.75,452.75,0.0,0.0,0.0,0.0,0.0,452.94199999999995,fully_estimated,
2024-10-06,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,3354.55,3354.55,0.0,0.0,0.0,0.0,0.0,3292.5584064285713,fully_estimated,
2024-10-06,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,48,0,0.0,1499.6666666666665,1499.6666666666665,0.0,0.0,0.0,0.0,0.0,1541.1846666666665,fully_estimated,
2024-10-07,T_EAAO-2,EAAO-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,19,29,0.0,7404.5,2689.0,4715.5,0.0,0.0,4715.5,0.0,707.171,partially_blocked,physical_below_generation
2024-10-07,T_HOWBO-2,HOWBO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,15,33,0.0,5937.75,2015.0,3922.75,0.0,0.0,3922.75,0.0,307.84,partially_blocked,physical_below_generation
2024-10-07,T_MOWEO-3,MOWEO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,42,0,42,0.0,3922.0,0.0,3922.0,3922.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_MOWEO-2,MOWEO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,43,0,43,1.6333333333333333,3759.0,0.0,3760.633333333333,3760.633333333333,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_MOWWO-1,MOWWO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,3696.0,0.0,3696.0,3696.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_MOWEO-1,MOWEO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,43,0,43,7.2,3629.8,0.0,3637.0,3637.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_HOWAO-2,HOWAO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,19,29,0.0,6106.5,2513.0,3593.5,0.0,0.0,3593.5,0.0,295.126,partially_blocked,physical_below_generation
2024-10-07,T_HOWAO-3,HOWAO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,17,31,0.0,5937.5,2362.25,3575.25,0.0,0.0,3575.25,0.0,192.73200000000003,partially_blocked,physical_below_generation
2024-10-07,T_MOWWO-2,MOWWO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,3381.0,0.0,3381.0,3381.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_HOWBO-1,HOWBO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,20,28,0.0,5937.75,2580.25,3357.5,0.0,0.0,3357.5,0.0,457.18100000000004,partially_blocked,physical_below_generation
2024-10-07,T_HOWBO-3,HOWBO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,18,30,0.0,5105.25,1929.5,3175.75,0.0,0.0,3175.75,0.0,289.03,partially_blocked,physical_below_generation
2024-10-07,T_TKNWW-1,TKNWW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,5,43,0.0,3341.0,284.5,3056.5,0.0,0.0,2902.5,154.0,40.794999999999995,partially_blocked,physical_below_generation
2024-10-07,T_HOWAO-1,HOWAO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,25,23,0.0,6085.25,3149.25,2936.0,0.0,0.0,2936.0,0.0,519.462,partially_blocked,physical_below_generation
2024-10-07,T_TKNEW-1,TKNEW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,10,38,0.0,3174.0,566.0,2608.0,0.0,0.0,2482.0,126.0,55.26599999999999,partially_blocked,physical_below_generation
2024-10-07,T_WLNYO-3,WLNYO-3,,,,unmapped,48,0,48,0.0,1896.25,0.0,1896.25,1896.25,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-07,T_RCBKO-1,RCBKO-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,27,21,0.0,3352.75,1861.25,1491.5,0.0,0.0,1491.5,0.0,435.65700000000004,partially_blocked,physical_below_generation
2024-10-07,T_MOWWO-4,MOWWO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,1299.5,0.0,1299.5,1299.5,0.0,0.0,0.0,0.0,fully_blocked,outage
